status,source,destination_or_error
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\VAN DAP CAC BAI GIANG TRUONG HA\12-Ph+íp-mon-tu-Tinh-do-niem-Phat-A-Di-Da-trong-Dai-thua.1.vi.vtt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\VAN DAP CAC BAI GIANG TRUONG HA\12-Ph+íp-mon-tu-Tinh-do-niem-Phat-A-Di-Da-trong-Dai-thua.1.vi.vtt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\VAN DAP CAC BAI GIANG TRUONG HA\12-Ph+íp-mon-tu-Tinh-do-niem-Phat-A-Di-Da-trong-Dai-thua.1.vi.srt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\VAN DAP CAC BAI GIANG TRUONG HA\12-Ph+íp-mon-tu-Tinh-do-niem-Phat-A-Di-Da-trong-Dai-thua.1.vi.srt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\VAN DAP CAC BAI GIANG TRUONG HA\13-Neu-ngu-uan-vo-nga-cai-gi-tai-sanh-doi-sau.vi.vtt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\VAN DAP CAC BAI GIANG TRUONG HA\13-Neu-ngu-uan-vo-nga-cai-gi-tai-sanh-doi-sau.vi.vtt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\VAN DAP CAC BAI GIANG TRUONG HA\13-Neu-ngu-uan-vo-nga-cai-gi-tai-sanh-doi-sau.vi.srt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\VAN DAP CAC BAI GIANG TRUONG HA\13-Neu-ngu-uan-vo-nga-cai-gi-tai-sanh-doi-sau.vi.srt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\VAN DAP CAC BAI GIANG TRUONG HA\13-Neu-ngu-uan-vo-nga-cai-gi-tai-sanh-doi-sau.vi.txt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\VAN DAP CAC BAI GIANG TRUONG HA\13-Neu-ngu-uan-vo-nga-cai-gi-tai-sanh-doi-sau.vi.txt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\VAN DAP CAC BAI GIANG TRUONG HA\13-Van-de-GIOI-DINH-TUE-TUOI-THO.vi.vtt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\VAN DAP CAC BAI GIANG TRUONG HA\13-Van-de-GIOI-DINH-TUE-TUOI-THO.vi.vtt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\VAN DAP CAC BAI GIANG TRUONG HA\13-Van-de-GIOI-DINH-TUE-TUOI-THO.vi.srt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\VAN DAP CAC BAI GIANG TRUONG HA\13-Van-de-GIOI-DINH-TUE-TUOI-THO.vi.srt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\VAN DAP CAC BAI GIANG TRUONG HA\13-Van-de-GIOI-DINH-TUE-TUOI-THO.vi.txt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\VAN DAP CAC BAI GIANG TRUONG HA\13-Van-de-GIOI-DINH-TUE-TUOI-THO.vi.txt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\VAN DAP CAC BAI GIANG TRUONG HA\14-Niem-Phat-va-ngoi-Thien-co-phoi-hop-duoc-khong.vi.txt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\VAN DAP CAC BAI GIANG TRUONG HA\14-Niem-Phat-va-ngoi-Thien-co-phoi-hop-duoc-khong.vi.txt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\VAN DAP CAC BAI GIANG TRUONG HA\14-Niem-Phat-va-ngoi-Thien-co-phoi-hop-duoc-khong.vi.srt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\VAN DAP CAC BAI GIANG TRUONG HA\14-Niem-Phat-va-ngoi-Thien-co-phoi-hop-duoc-khong.vi.srt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\VAN DAP CAC BAI GIANG TRUONG HA\14-Niem-Phat-va-ngoi-Thien-co-phoi-hop-duoc-khong.vi.vtt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\VAN DAP CAC BAI GIANG TRUONG HA\14-Niem-Phat-va-ngoi-Thien-co-phoi-hop-duoc-khong.vi.vtt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\VAN DAP CAC BAI GIANG TRUONG HA\14-Van-de-DUC-AI-SAC-AI-VO-SAC-AI.vi.txt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\VAN DAP CAC BAI GIANG TRUONG HA\14-Van-de-DUC-AI-SAC-AI-VO-SAC-AI.vi.txt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\VAN DAP CAC BAI GIANG TRUONG HA\14-Van-de-DUC-AI-SAC-AI-VO-SAC-AI.vi.vtt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\VAN DAP CAC BAI GIANG TRUONG HA\14-Van-de-DUC-AI-SAC-AI-VO-SAC-AI.vi.vtt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\VAN DAP CAC BAI GIANG TRUONG HA\14-Van-de-DUC-AI-SAC-AI-VO-SAC-AI.vi.srt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\VAN DAP CAC BAI GIANG TRUONG HA\14-Van-de-DUC-AI-SAC-AI-VO-SAC-AI.vi.srt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\VAN DAP CAC BAI GIANG TRUONG HA\15-Kinh-Dia-tang-co-phai-nguyen-van-Phat-thuyet-hay-khong.vi.vtt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\VAN DAP CAC BAI GIANG TRUONG HA\15-Kinh-Dia-tang-co-phai-nguyen-van-Phat-thuyet-hay-khong.vi.vtt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\VAN DAP CAC BAI GIANG TRUONG HA\15-Kinh-Dia-tang-co-phai-nguyen-van-Phat-thuyet-hay-khong.vi.txt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\VAN DAP CAC BAI GIANG TRUONG HA\15-Kinh-Dia-tang-co-phai-nguyen-van-Phat-thuyet-hay-khong.vi.txt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\VAN DAP CAC BAI GIANG TRUONG HA\15-Kinh-Dia-tang-co-phai-nguyen-van-Phat-thuyet-hay-khong.vi.srt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\VAN DAP CAC BAI GIANG TRUONG HA\15-Kinh-Dia-tang-co-phai-nguyen-van-Phat-thuyet-hay-khong.vi.srt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\VAN DAP CAC BAI GIANG TRUONG HA\15-Tu-mot-kiep-khong-con-luan-hoi-sanh-tu.vi.txt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\VAN DAP CAC BAI GIANG TRUONG HA\15-Tu-mot-kiep-khong-con-luan-hoi-sanh-tu.vi.txt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\VAN DAP CAC BAI GIANG TRUONG HA\15-Tu-mot-kiep-khong-con-luan-hoi-sanh-tu.vi.vtt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\VAN DAP CAC BAI GIANG TRUONG HA\15-Tu-mot-kiep-khong-con-luan-hoi-sanh-tu.vi.vtt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\VAN DAP CAC BAI GIANG TRUONG HA\15-Tu-mot-kiep-khong-con-luan-hoi-sanh-tu.vi.srt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\VAN DAP CAC BAI GIANG TRUONG HA\15-Tu-mot-kiep-khong-con-luan-hoi-sanh-tu.vi.srt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\VAN DAP CAC BAI GIANG TRUONG HA\desktop.ini,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\VAN DAP CAC BAI GIANG TRUONG HA\desktop.ini
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\A DI DA KINH\FOUND_FILE_URLS.txt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\A DI DA KINH\FOUND_FILE_URLS.txt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\A DI DA KINH\FOUND_FILE_URLS.csv,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\A DI DA KINH\FOUND_FILE_URLS.csv
SKIPPED_AUDIO,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\A DI DA KINH\ADiDa1.mp3,
SKIPPED_AUDIO,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\A DI DA KINH\ADiDa2.mp3,
SKIPPED_AUDIO,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\A DI DA KINH\ADiDa3.mp3,
SKIPPED_AUDIO,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\A DI DA KINH\ADiDa4.mp3,
SKIPPED_AUDIO,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\A DI DA KINH\ADiDa5.mp3,
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\A DI DA KINH\ADiDa1.vi.txt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\A DI DA KINH\ADiDa1.vi.txt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\A DI DA KINH\ADiDa1.vi.vtt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\A DI DA KINH\ADiDa1.vi.vtt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\A DI DA KINH\ADiDa1.vi.srt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\A DI DA KINH\ADiDa1.vi.srt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\A DI DA KINH\ADiDa2.vi.vtt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\A DI DA KINH\ADiDa2.vi.vtt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\A DI DA KINH\ADiDa2.vi.srt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\A DI DA KINH\ADiDa2.vi.srt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\A DI DA KINH\ADiDa2.vi.txt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\A DI DA KINH\ADiDa2.vi.txt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\A DI DA KINH\ADiDa3.vi.txt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\A DI DA KINH\ADiDa3.vi.txt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\A DI DA KINH\ADiDa3.vi.srt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\A DI DA KINH\ADiDa3.vi.srt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\A DI DA KINH\ADiDa3.vi.vtt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\A DI DA KINH\ADiDa3.vi.vtt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\A DI DA KINH\ADiDa4.vi.txt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\A DI DA KINH\ADiDa4.vi.txt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\A DI DA KINH\ADiDa4.vi.vtt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\A DI DA KINH\ADiDa4.vi.vtt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\A DI DA KINH\ADiDa4.vi.srt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\A DI DA KINH\ADiDa4.vi.srt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\A DI DA KINH\ADiDa5.vi.srt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\A DI DA KINH\ADiDa5.vi.srt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\A DI DA KINH\ADiDa5.vi.txt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\A DI DA KINH\ADiDa5.vi.txt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\A DI DA KINH\ADiDa5.vi.vtt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\A DI DA KINH\ADiDa5.vi.vtt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\A DI DA KINH\desktop.ini,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\A DI DA KINH\desktop.ini
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\BAI GIANG TANG NI 2014 TAI TRUONG PH TP HCM\FOUND_FILE_URLS.txt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\BAI GIANG TANG NI 2014 TAI TRUONG PH TP HCM\FOUND_FILE_URLS.txt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\BAI GIANG TANG NI 2014 TAI TRUONG PH TP HCM\FOUND_FILE_URLS.csv,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\BAI GIANG TANG NI 2014 TAI TRUONG PH TP HCM\FOUND_FILE_URLS.csv
SKIPPED_AUDIO,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\BAI GIANG TANG NI 2014 TAI TRUONG PH TP HCM\Cao-dang-Ni-05.9.2014.mp3,
SKIPPED_AUDIO,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\BAI GIANG TANG NI 2014 TAI TRUONG PH TP HCM\Cao-dang-Ni-12.9.2014.mp3,
SKIPPED_AUDIO,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\BAI GIANG TANG NI 2014 TAI TRUONG PH TP HCM\Cao-dang-Tang-05.9.2014.mp3,
SKIPPED_AUDIO,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\BAI GIANG TANG NI 2014 TAI TRUONG PH TP HCM\Cao-dang-Tang-12.9.2014.mp3,
SKIPPED_AUDIO,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\BAI GIANG TANG NI 2014 TAI TRUONG PH TP HCM\Cao-dang-Ni-17.10.2014.mp3,
SKIPPED_AUDIO,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\BAI GIANG TANG NI 2014 TAI TRUONG PH TP HCM\Cao-dang-Ni-02.01.2015.mp3,
SKIPPED_AUDIO,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\BAI GIANG TANG NI 2014 TAI TRUONG PH TP HCM\Cao-dang-Ni-07.11.2014.mp3,
SKIPPED_AUDIO,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\BAI GIANG TANG NI 2014 TAI TRUONG PH TP HCM\Cao-dang-Ni-10.10.2014.mp3,
SKIPPED_AUDIO,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\BAI GIANG TANG NI 2014 TAI TRUONG PH TP HCM\Cao-dang-Ni-14.11.2014.mp3,
SKIPPED_AUDIO,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\BAI GIANG TANG NI 2014 TAI TRUONG PH TP HCM\Cao-dang-Ni-16.01.2015.mp3,
SKIPPED_AUDIO,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\BAI GIANG TANG NI 2014 TAI TRUONG PH TP HCM\Cao-dang-Ni-19.12.2014.mp3,
SKIPPED_AUDIO,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\BAI GIANG TANG NI 2014 TAI TRUONG PH TP HCM\Cao-dang-Ni-21.11.2014.mp3,
SKIPPED_AUDIO,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\BAI GIANG TANG NI 2014 TAI TRUONG PH TP HCM\Cao-dang-Ni-26.12.2014.mp3,
SKIPPED_AUDIO,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\BAI GIANG TANG NI 2014 TAI TRUONG PH TP HCM\Cao-dang-Ni-28.11.2014.mp3,
SKIPPED_AUDIO,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\BAI GIANG TANG NI 2014 TAI TRUONG PH TP HCM\Cao-dang-Ni-31.10.2014.mp3,
SKIPPED_AUDIO,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\BAI GIANG TANG NI 2014 TAI TRUONG PH TP HCM\Cao-dang-Tang-02.01.2015.mp3,
SKIPPED_AUDIO,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\BAI GIANG TANG NI 2014 TAI TRUONG PH TP HCM\Cao-dang-Tang-07.11.2014.mp3,
SKIPPED_AUDIO,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\BAI GIANG TANG NI 2014 TAI TRUONG PH TP HCM\Cao-dang-Tang-09.01.2015.mp3,
SKIPPED_AUDIO,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\BAI GIANG TANG NI 2014 TAI TRUONG PH TP HCM\Cao-dang-Tang-10.10.2014.mp3,
SKIPPED_AUDIO,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\BAI GIANG TANG NI 2014 TAI TRUONG PH TP HCM\Cao-dang-Tang-14.11.2014.mp3,
SKIPPED_AUDIO,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\BAI GIANG TANG NI 2014 TAI TRUONG PH TP HCM\Cao-dang-Tang-16.01.2015.mp3,
SKIPPED_AUDIO,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\BAI GIANG TANG NI 2014 TAI TRUONG PH TP HCM\Cao-dang-Tang-19.12.2014.mp3,
SKIPPED_AUDIO,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\BAI GIANG TANG NI 2014 TAI TRUONG PH TP HCM\Cao-dang-Tang-21.11.2014.mp3,
SKIPPED_AUDIO,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\BAI GIANG TANG NI 2014 TAI TRUONG PH TP HCM\Cao-dang-Tang-24.10.2014.mp3,
SKIPPED_AUDIO,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\BAI GIANG TANG NI 2014 TAI TRUONG PH TP HCM\Cao-dang-Tang-26.12.2014.mp3,
SKIPPED_AUDIO,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\BAI GIANG TANG NI 2014 TAI TRUONG PH TP HCM\Cao-dang-Tang-28.11.2014.mp3,
SKIPPED_AUDIO,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\BAI GIANG TANG NI 2014 TAI TRUONG PH TP HCM\Cao-dang-Tang-31.10.2014.mp3,
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\BAI GIANG TANG NI 2014 TAI TRUONG PH TP HCM\Cao-dang-Ni-02.01.2015.vi.txt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\BAI GIANG TANG NI 2014 TAI TRUONG PH TP HCM\Cao-dang-Ni-02.01.2015.vi.txt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\BAI GIANG TANG NI 2014 TAI TRUONG PH TP HCM\Cao-dang-Ni-02.01.2015.vi.vtt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\BAI GIANG TANG NI 2014 TAI TRUONG PH TP HCM\Cao-dang-Ni-02.01.2015.vi.vtt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\BAI GIANG TANG NI 2014 TAI TRUONG PH TP HCM\Cao-dang-Ni-02.01.2015.vi.srt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\BAI GIANG TANG NI 2014 TAI TRUONG PH TP HCM\Cao-dang-Ni-02.01.2015.vi.srt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\BAI GIANG TANG NI 2014 TAI TRUONG PH TP HCM\Cao-dang-Ni-05.9.2014.vi.vtt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\BAI GIANG TANG NI 2014 TAI TRUONG PH TP HCM\Cao-dang-Ni-05.9.2014.vi.vtt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\BAI GIANG TANG NI 2014 TAI TRUONG PH TP HCM\Cao-dang-Ni-05.9.2014.vi.srt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\BAI GIANG TANG NI 2014 TAI TRUONG PH TP HCM\Cao-dang-Ni-05.9.2014.vi.srt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\BAI GIANG TANG NI 2014 TAI TRUONG PH TP HCM\Cao-dang-Ni-05.9.2014.vi.txt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\BAI GIANG TANG NI 2014 TAI TRUONG PH TP HCM\Cao-dang-Ni-05.9.2014.vi.txt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\BAI GIANG TANG NI 2014 TAI TRUONG PH TP HCM\Cao-dang-Ni-07.11.2014.vi.txt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\BAI GIANG TANG NI 2014 TAI TRUONG PH TP HCM\Cao-dang-Ni-07.11.2014.vi.txt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\BAI GIANG TANG NI 2014 TAI TRUONG PH TP HCM\Cao-dang-Ni-07.11.2014.vi.vtt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\BAI GIANG TANG NI 2014 TAI TRUONG PH TP HCM\Cao-dang-Ni-07.11.2014.vi.vtt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\BAI GIANG TANG NI 2014 TAI TRUONG PH TP HCM\Cao-dang-Ni-07.11.2014.vi.srt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\BAI GIANG TANG NI 2014 TAI TRUONG PH TP HCM\Cao-dang-Ni-07.11.2014.vi.srt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\BAI GIANG TANG NI 2014 TAI TRUONG PH TP HCM\Cao-dang-Tang-31.10.2014.vi.vtt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\BAI GIANG TANG NI 2014 TAI TRUONG PH TP HCM\Cao-dang-Tang-31.10.2014.vi.vtt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\BAI GIANG TANG NI 2014 TAI TRUONG PH TP HCM\Cao-dang-Tang-31.10.2014.vi.txt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\BAI GIANG TANG NI 2014 TAI TRUONG PH TP HCM\Cao-dang-Tang-31.10.2014.vi.txt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\BAI GIANG TANG NI 2014 TAI TRUONG PH TP HCM\Cao-dang-Tang-31.10.2014.vi.srt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\BAI GIANG TANG NI 2014 TAI TRUONG PH TP HCM\Cao-dang-Tang-31.10.2014.vi.srt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\BAI GIANG TANG NI 2014 TAI TRUONG PH TP HCM\Cao-dang-Tang-28.11.2014.vi.srt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\BAI GIANG TANG NI 2014 TAI TRUONG PH TP HCM\Cao-dang-Tang-28.11.2014.vi.srt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\BAI GIANG TANG NI 2014 TAI TRUONG PH TP HCM\Cao-dang-Tang-28.11.2014.vi.txt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\BAI GIANG TANG NI 2014 TAI TRUONG PH TP HCM\Cao-dang-Tang-28.11.2014.vi.txt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\BAI GIANG TANG NI 2014 TAI TRUONG PH TP HCM\Cao-dang-Tang-28.11.2014.vi.vtt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\BAI GIANG TANG NI 2014 TAI TRUONG PH TP HCM\Cao-dang-Tang-28.11.2014.vi.vtt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\BAI GIANG TANG NI 2014 TAI TRUONG PH TP HCM\Cao-dang-Tang-26.12.2014.vi.srt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\BAI GIANG TANG NI 2014 TAI TRUONG PH TP HCM\Cao-dang-Tang-26.12.2014.vi.srt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\BAI GIANG TANG NI 2014 TAI TRUONG PH TP HCM\Cao-dang-Tang-26.12.2014.vi.txt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\BAI GIANG TANG NI 2014 TAI TRUONG PH TP HCM\Cao-dang-Tang-26.12.2014.vi.txt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\BAI GIANG TANG NI 2014 TAI TRUONG PH TP HCM\Cao-dang-Tang-26.12.2014.vi.vtt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\BAI GIANG TANG NI 2014 TAI TRUONG PH TP HCM\Cao-dang-Tang-26.12.2014.vi.vtt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\BAI GIANG TANG NI 2014 TAI TRUONG PH TP HCM\Cao-dang-Tang-24.10.2014.vi.srt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\BAI GIANG TANG NI 2014 TAI TRUONG PH TP HCM\Cao-dang-Tang-24.10.2014.vi.srt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\BAI GIANG TANG NI 2014 TAI TRUONG PH TP HCM\Cao-dang-Tang-24.10.2014.vi.vtt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\BAI GIANG TANG NI 2014 TAI TRUONG PH TP HCM\Cao-dang-Tang-24.10.2014.vi.vtt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\BAI GIANG TANG NI 2014 TAI TRUONG PH TP HCM\Cao-dang-Tang-24.10.2014.vi.txt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\BAI GIANG TANG NI 2014 TAI TRUONG PH TP HCM\Cao-dang-Tang-24.10.2014.vi.txt
COPIED,G:\My Drive\GhiAm2_Done\THICH_TU_THONG\BAI GIANG TANG NI 2014 TAI TRUONG PH TP HCM\Cao-dang-Tang-21.11.2014.vi.srt,E:\DrugDev\NCT-App\GitHub_Repo\THICH_TU_THONG_ARCHIVES\BAI GIANG TANG NI 2014 TAI TRUONG PH TP HCM\Cao-dang-Tang-21.11.2014.vi.srt
